release_date,spawning_year,season_day,offset_days,n_particles,n_M1,frac_M1,n_missing,n_verify_mismatch,verify_max_diff,verify_mean_diff
2023-11-29,2024,14,24,545807,210161,0.38504636254207075,0,,,
2023-11-29,2024,14,25,545807,212404,0.38915587377955946,0,,,
2023-11-29,2024,14,26,545807,221483,0.40578995872167267,0,,,
2023-11-30,2024,15,0,545807,128347,0.23515088666873088,0,44.0,0.056113057769834995,4.436103440894509e-05
2023-11-30,2024,15,23,545807,200365,0.36709862643755026,0,,,
2023-11-30,2024,15,24,545807,206548,0.37842680654517075,0,,,
2023-11-30,2024,15,25,545807,210163,0.3850500268409896,0,,,
2023-11-30,2024,15,26,545807,212403,0.38915404163010003,0,,,
2023-12-01,2024,16,0,545807,125745,0.23038363377530885,0,61.0,0.10521584749221802,5.037877163354195e-05
2023-12-01,2024,16,23,545807,196472,0.35996606859201147,0,,,
2023-12-01,2024,16,24,545807,200367,0.3671022907364691,0,,,
2023-12-01,2024,16,25,545807,206547,0.3784249743957113,0,,,
2023-12-01,2024,16,26,545807,210162,0.3850481946915302,0,,,
2023-12-02,2024,17,0,545807,123179,0.2256823382624261,0,48.0,0.31072748452425003,5.5987385860421005e-05
2023-12-02,2024,17,23,545807,195105,0.35746152028097844,0,,,
2023-12-02,2024,17,24,545807,196470,0.3599624042930926,0,,,
2023-12-02,2024,17,25,545807,200365,0.36709862643755026,0,,,
2023-12-02,2024,17,26,545807,206547,0.3784249743957113,0,,,
2023-12-03,2024,18,0,545807,118811,0.21767950942366074,0,14.0,0.1080249771475792,5.9096808930881445e-05
2023-12-03,2024,18,23,545807,184836,0.3386471774821503,0,,,
2023-12-03,2024,18,24,545807,195109,0.35746884887881614,0,,,
2023-12-03,2024,18,25,545807,196469,0.3599605721436332,0,,,
2023-12-03,2024,18,26,545807,200364,0.36709679428809083,0,,,
2023-12-04,2024,19,0,545807,121624,0.2228333458530213,0,59.0,0.17873769998550415,6.60061483747168e-05
2023-12-04,2024,19,23,545807,179453,0.3287847169420693,0,,,
2023-12-04,2024,19,24,545807,184837,0.3386490096316097,0,,,
2023-12-04,2024,19,25,545807,195107,0.3574651845798973,0,,,
2023-12-04,2024,19,26,545807,196472,0.35996606859201147,0,,,
2023-12-05,2024,20,0,545807,126194,0.23120626888259035,0,46.0,0.2141188085079193,5.8190003043956224e-05
2023-12-05,2024,20,23,545807,174036,0.3188599633203678,0,,,
2023-12-05,2024,20,24,545807,179452,0.32878288479260986,0,,,
2023-12-05,2024,20,25,545807,184838,0.33865084178106913,0,,,
2023-12-05,2024,20,26,545807,195109,0.35746884887881614,0,,,
2023-12-06,2024,21,0,545807,125426,0.2297991780977525,0,18.0,0.17530489712953568,5.123732774317196e-05
2023-12-06,2024,21,23,545807,168921,0.3094885188354125,0,,,
2023-12-06,2024,21,24,545807,174035,0.3188581311709084,0,,,
2023-12-06,2024,21,25,545807,179454,0.3287865490915287,0,,,
2023-12-06,2024,21,26,545807,184836,0.3386471774821503,0,,,
2023-12-07,2024,22,0,545807,119196,0.2183848869655391,0,98.0,0.09882786870002747,5.2519770382901836e-05
2023-12-07,2024,22,23,545807,159844,0.29285809819221814,0,,,
2023-12-07,2024,22,24,545807,168921,0.3094885188354125,0,,,
2023-12-07,2024,22,25,545807,174036,0.3188599633203678,0,,,
2023-12-07,2024,22,26,545807,179456,0.32879021339044756,0,,,
2023-12-08,2024,23,0,545807,114553,0.20987821702543208,0,38.0,0.05889028310775757,5.999814843569684e-05
2023-12-08,2024,23,23,545807,146088,0.26765505022837743,0,,,
2023-12-08,2024,23,24,545807,159841,0.29285260174383987,0,,,
2023-12-08,2024,23,25,545807,168924,0.3094940152837908,0,,,
2023-12-08,2024,23,26,545807,174037,0.31886179546982724,0,,,
2023-12-09,2024,24,0,545807,109870,0.20129826110694807,0,0.0,0.042890846729278564,6.567128845210144e-05
2023-12-09,2024,24,23,545807,131189,0.24035785543241475,0,,,
2023-12-09,2024,24,24,545807,146089,0.26765688237783686,0,,,
2023-12-09,2024,24,25,545807,159844,0.29285809819221814,0,,,
2023-12-09,2024,24,26,545807,168922,0.30949035098487193,0,,,
2023-12-10,2024,25,0,545807,109039,0.19977574490616645,0,95.0,0.05150213837623596,8.542202856809947e-05
2023-12-10,2024,25,23,545807,126367,0.23152323073907077,0,,,
2023-12-10,2024,25,24,545807,131195,0.2403688483291713,0,,,
2023-12-10,2024,25,25,545807,146092,0.26766237882621513,0,,,
2023-12-10,2024,25,26,545807,159843,0.2928562660427587,0,,,
2023-12-11,2024,26,0,545807,105932,0.19408325653573516,0,19.0,0.22245270013809204,6.95792608467176e-05
2023-12-11,2024,26,23,545807,119459,0.2188667422733677,0,,,
2023-12-11,2024,26,24,545807,126368,0.2315250628885302,0,,,
2023-12-11,2024,26,25,545807,131189,0.24035785543241475,0,,,
2023-12-11,2024,26,26,545807,146089,0.26765688237783686,0,,,
2023-12-12,2024,27,0,545807,107046,0.19612427103353383,0,8.0,0.08174625039100647,7.662098065660842e-05
2023-12-12,2024,27,23,545807,116655,0.21372939518914194,0,,,
2023-12-12,2024,27,24,545807,119460,0.21886857442282712,0,,,
2023-12-12,2024,27,25,545807,126365,0.23151956644015192,0,,,
2023-12-12,2024,27,26,545807,131193,0.24036518403025245,0,,,
2023-12-13,2024,28,0,545807,103940,0.19043361481256196,0,0.0,0.1338711455464363,6.85594042590174e-05
2023-12-13,2024,28,23,545807,116468,0.2133867832402296,0,,,
2023-12-13,2024,28,24,545807,116655,0.21372939518914194,0,,,
2023-12-13,2024,28,25,545807,119460,0.21886857442282712,0,,,
2023-12-13,2024,28,26,545807,126371,0.23153055933690847,0,,,
2023-12-14,2024,29,0,545807,104262,0.19102356693849656,0,12.0,0.04929310083389282,5.414732967277047e-05
2023-12-14,2024,29,23,545807,124901,0.22883729963155475,0,,,
2023-12-14,2024,29,24,545807,116472,0.2133941118380673,0,,,
2023-12-14,2024,29,25,545807,116656,0.21373122733860137,0,,,
2023-12-14,2024,29,26,545807,119462,0.21887223872174597,0,,,
2023-12-15,2024,30,0,545807,104290,0.19107486712336044,0,0.0,0.10599093697965145,4.716247468378184e-05
2023-12-15,2024,30,23,545807,127618,0.23381524971281056,0,,,
2023-12-15,2024,30,24,545807,124900,0.22883546748209532,0,,,
2023-12-15,2024,30,25,545807,116471,0.21339227968860788,0,,,
2023-12-15,2024,30,26,545807,116656,0.21373122733860137,0,,,
2023-12-16,2024,31,0,545807,103992,0.19052888658445202,0,21.0,0.057624101638793945,6.959001782394748e-05
2023-12-16,2024,31,23,545807,134829,0.2470268794647192,0,,,
2023-12-16,2024,31,24,545807,127618,0.23381524971281056,0,,,
2023-12-16,2024,31,25,545807,124900,0.22883546748209532,0,,,
2023-12-16,2024,31,26,545807,116471,0.21339227968860788,0,,,
2023-12-17,2024,32,0,545807,103554,0.18972640512122416,0,35.0,0.1942078024148941,7.084928672598311e-05
2023-12-17,2024,32,23,545807,141356,0.2589853189863816,0,,,
2023-12-17,2024,32,24,545807,134825,0.24701955086688152,0,,,
2023-12-17,2024,32,25,545807,127617,0.23381341756335114,0,,,
2023-12-17,2024,32,26,545807,124898,0.22883180318317647,0,,,
2023-12-18,2024,33,0,545807,100553,0.18422812459349183,0,21.0,0.2027730941772461,7.763095273706264e-05
2023-12-18,2024,33,23,545807,139287,0.2551946017548328,0,,,
2023-12-18,2024,33,24,545807,141355,0.2589834868369222,0,,,
2023-12-18,2024,33,25,545807,134827,0.24702321516580036,0,,,
2023-12-18,2024,33,26,545807,127614,0.23380792111497287,0,,,
2023-12-19,2024,34,0,545807,98871,0.18114644920274017,0,19.0,0.1267506554722786,7.94161120448966e-05
2023-12-19,2024,34,23,545807,144311,0.2643993206389805,0,,,
2023-12-19,2024,34,24,545807,139289,0.2551982660537516,0,,,
2023-12-19,2024,34,25,545807,141356,0.2589853189863816,0,,,
2023-12-19,2024,34,26,545807,134827,0.24702321516580036,0,,,
2023-12-20,2024,35,0,545807,96876,0.17749131103118868,0,21.0,0.07796156406402588,7.343692112130494e-05
2023-12-20,2024,35,23,545807,142069,0.26029164155095114,0,,,
2023-12-20,2024,35,24,545807,144312,0.2644011527884399,0,,,
2023-12-20,2024,35,25,545807,139293,0.2552055946515893,0,,,
2023-12-20,2024,35,26,545807,141356,0.2589853189863816,0,,,
2023-12-21,2024,36,0,545807,92434,0.16935290313242593,0,29.0,0.23310798406600952,5.8856815595504335e-05
2023-12-21,2024,36,23,545807,137768,0.25241156672596726,0,,,
2023-12-21,2024,36,24,545807,142071,0.26029530584987,0,,,
2023-12-21,2024,36,25,545807,144313,0.2644029849378993,0,,,
2023-12-21,2024,36,26,545807,139287,0.2551946017548328,0,,,
2023-12-22,2024,37,0,545807,91864,0.16830857794055407,0,16.0,0.29420066624879837,5.075124230646961e-05
2023-12-22,2024,37,23,545807,132344,0.24247398805804982,0,,,
2023-12-22,2024,37,24,545807,137769,0.2524133988754267,0,,,
2023-12-22,2024,37,25,545807,142069,0.26029164155095114,0,,,
2023-12-22,2024,37,26,545807,144312,0.2644011527884399,0,,,
2023-12-23,2024,38,0,545807,93502,0.1713096387550911,0,10.0,0.07949501276016235,4.779863369152231e-05
2023-12-23,2024,38,23,545807,128345,0.23514722236981203,0,,,
2023-12-23,2024,38,24,545807,132345,0.24247582020750924,0,,,
2023-12-23,2024,38,25,545807,137769,0.2524133988754267,0,,,
2023-12-23,2024,38,26,545807,142070,0.26029347370041056,0,,,
2023-12-24,2024,39,0,545807,95892,0.17568847596311515,0,15.0,0.06745976209640503,3.781601355132548e-05
2023-12-24,2024,39,23,545807,125745,0.23038363377530885,0,,,
2023-12-24,2024,39,24,545807,128347,0.23515088666873088,0,,,
2023-12-24,2024,39,25,545807,132346,0.24247765235696866,0,,,
2023-12-24,2024,39,26,545807,137770,0.2524152310248861,0,,,
2023-12-25,2024,40,0,545807,91679,0.16796963029056058,0,59.0,0.12963461875915527,5.4671771406543236e-05
2023-12-25,2024,40,23,545807,123177,0.22567867396350724,0,,,
2023-12-25,2024,40,24,545807,125744,0.23038180162584943,0,,,
2023-12-25,2024,40,25,545807,128346,0.23514905451927146,0,,,
2023-12-25,2024,40,26,545807,132345,0.24247582020750924,0,,,
2023-12-26,2024,41,0,545807,87610,0.1605146141401631,0,18.0,0.09441371262073517,5.154323124664234e-05
2023-12-26,2024,41,23,545807,118813,0.2176831737225796,0,,,
2023-12-26,2024,41,24,545807,123178,0.22568050611296667,0,,,
2023-12-26,2024,41,25,545807,125742,0.23037813732693058,0,,,
2023-12-26,2024,41,26,545807,128346,0.23514905451927146,0,,,
2023-12-27,2024,42,0,545807,86788,0.15900858728451633,0,6.0,0.1766454428434372,4.7209669539847e-05
2023-12-27,2024,42,23,545807,121623,0.22283151370356188,0,,,
2023-12-27,2024,42,24,545807,118813,0.2176831737225796,0,,,
2023-12-27,2024,42,25,545807,123180,0.22568417041188552,0,,,
2023-12-27,2024,42,26,545807,125744,0.23038180162584943,0,,,
2023-12-28,2024,43,0,545807,89436,0.16386011905307188,0,20.0,0.15868308022618294,4.9472980415718476e-05
2023-12-28,2024,43,23,545807,126193,0.23120443673313093,0,,,
2023-12-28,2024,43,24,545807,121624,0.2228333458530213,0,,,
2023-12-28,2024,43,25,545807,118813,0.2176831737225796,0,,,
2023-12-28,2024,43,26,545807,123178,0.22568050611296667,0,,,
2023-12-29,2024,44,0,545807,91617,0.16785603702407628,0,0.0,0.21553117036819458,4.208706836654357e-05
2023-12-29,2024,44,23,545807,125427,0.22980101024721192,0,,,
2023-12-29,2024,44,24,545807,126191,0.23120077243421208,0,,,
2023-12-29,2024,44,25,545807,121622,0.22282968155410246,0,,,
2023-12-29,2024,44,26,545807,118810,0.21767767727420131,0,,,
2023-12-30,2024,45,0,545807,92360,0.16921732407242854,0,16.0,0.06805020570755005,3.2561738079013145e-05
2023-12-30,2024,45,23,545807,119196,0.2183848869655391,0,,,
2023-12-30,2024,45,24,545807,125425,0.22979734594829307,0,,,
2023-12-30,2024,45,25,545807,126194,0.23120626888259035,0,,,
2023-12-30,2024,45,26,545807,121622,0.22282968155410246,0,,,
2023-12-31,2024,46,0,545807,91793,0.16817849532893495,0,21.0,0.07681064307689667,3.6651713743764915e-05
2023-12-31,2024,46,23,545807,114553,0.20987821702543208,0,,,
2023-12-31,2024,46,24,545807,119196,0.2183848869655391,0,,,
2023-12-31,2024,46,25,545807,125426,0.2297991780977525,0,,,
2023-12-31,2024,46,26,545807,126192,0.2312026045836715,0,,,
2024-01-01,2024,47,0,545807,91762,0.1681216986956928,0,13.0,0.21959275007247925,3.673154991090916e-05
2024-01-01,2024,47,23,545807,109872,0.20130192540586692,0,,,
2024-01-01,2024,47,24,545807,114554,0.2098800491748915,0,,,
2024-01-01,2024,47,25,545807,119198,0.21838855126445794,0,,,
2024-01-01,2024,47,26,545807,125425,0.22979734594829307,0,,,
2024-01-02,2024,48,0,545807,92791,0.1700069804894404,0,8.0,0.07481586933135986,4.742821556286329e-05
2024-01-02,2024,48,23,545807,109038,0.19977391275670703,0,,,
2024-01-02,2024,48,24,545807,109871,0.2013000932564075,0,,,
2024-01-02,2024,48,25,545807,114554,0.2098800491748915,0,,,
2024-01-02,2024,48,26,545807,119197,0.21838671911499852,0,,,
2024-01-03,2024,49,0,545807,93406,0.17113375240698636,0,15.0,0.08285441994667053,5.755594124973575e-05
2024-01-03,2024,49,23,545807,105933,0.19408508868519458,0,,,
2024-01-03,2024,49,24,545807,109034,0.19976658415886933,0,,,
2024-01-03,2024,49,25,545807,109872,0.20130192540586692,0,,,
2024-01-03,2024,49,26,545807,114554,0.2098800491748915,0,,,
2024-01-04,2024,50,0,545807,93742,0.17174935462535293,1,16.0,0.1589803397655487,4.440533180438084e-05
2024-01-04,2024,50,23,545807,107046,0.19612427103353383,1,,,
2024-01-04,2024,50,24,545807,105933,0.19408508868519458,1,,,
2024-01-04,2024,50,25,545807,109038,0.19977391275670703,1,,,
2024-01-04,2024,50,26,545807,109871,0.2013000932564075,1,,,
2024-01-05,2024,51,0,545807,92762,0.1699538481551171,0,29.0,0.282587468624115,4.609357234464673e-05
2024-01-05,2024,51,23,545807,103939,0.19043178266310254,0,,,
2024-01-05,2024,51,24,545807,107046,0.19612427103353383,0,,,
2024-01-05,2024,51,25,545807,105932,0.19408325653573516,0,,,
2024-01-05,2024,51,26,545807,109038,0.19977391275670703,0,,,
2024-01-06,2024,52,0,545807,89905,0.16471939714954187,0,12.0,0.30985406041145325,4.750040699292516e-05
2024-01-06,2024,52,23,545807,104260,0.19101990263957772,0,,,
2024-01-06,2024,52,24,545807,103940,0.19043361481256196,0,,,
2024-01-06,2024,52,25,545807,107047,0.19612610318299326,0,,,
2024-01-06,2024,52,26,545807,105933,0.19408508868519458,0,,,
2024-01-07,2024,53,0,545807,83117,0.15228276661896972,0,0.0,0.3143165856599808,4.0705267259277396e-05
2024-01-07,2024,53,23,545807,104291,0.19107669927281987,0,,,
2024-01-07,2024,53,24,545807,104261,0.19102173478903714,0,,,
2024-01-07,2024,53,25,545807,103940,0.19043361481256196,0,,,
2024-01-07,2024,53,26,545807,107047,0.19612610318299326,0,,,
2024-01-08,2024,54,0,545807,81041,0.14847922434120486,0,84.0,0.15814730525016785,4.884086508981916e-05
2024-01-08,2024,54,23,545807,103992,0.19052888658445202,0,,,
2024-01-08,2024,54,24,545807,104290,0.19107486712336044,0,,,
2024-01-08,2024,54,25,545807,104260,0.19101990263957772,0,,,
2024-01-08,2024,54,26,545807,103939,0.19043178266310254,0,,,
2024-01-09,2024,55,0,545807,78527,0.14387320060021216,0,31.0,0.03721556067466736,6.0876014373234155e-05
2024-01-09,2024,55,23,545807,103550,0.18971907652338646,0,,,
2024-01-09,2024,55,24,545807,103991,0.1905270544349926,0,,,
2024-01-09,2024,55,25,545807,104290,0.19107486712336044,0,,,
2024-01-09,2024,55,26,545807,104261,0.19102173478903714,0,,,
2024-01-10,2024,56,0,545807,76841,0.14078419661162278,0,26.0,0.12963284738361835,4.304414406754283e-05
2024-01-10,2024,56,23,545807,100550,0.18422262814511356,0,,,
2024-01-10,2024,56,24,545807,103552,0.1897227408223053,0,,,
2024-01-10,2024,56,25,545807,103991,0.1905270544349926,0,,,
2024-01-10,2024,56,26,545807,104290,0.19107486712336044,0,,,
2024-01-11,2024,57,0,545807,77999,0.14290582568563615,0,39.0,0.17311996221542358,3.399841394315238e-05
2024-01-11,2024,57,23,545807,98871,0.18114644920274017,0,,,
2024-01-11,2024,57,24,545807,100550,0.18422262814511356,0,,,
2024-01-11,2024,57,25,545807,103550,0.18971907652338646,0,,,
2024-01-11,2024,57,26,545807,103993,0.19053071873391145,0,,,
2024-01-12,2024,58,0,545807,80798,0.14803401202256475,0,24.0,0.22764041274785995,4.6885124669203776e-05
2024-01-12,2024,58,23,545807,96877,0.1774931431806481,0,,,
2024-01-12,2024,58,24,545807,98872,0.1811482813521996,0,,,
2024-01-12,2024,58,25,545807,100550,0.18422262814511356,0,,,
2024-01-12,2024,58,26,545807,103551,0.18972090867284588,0,,,
2024-01-13,2024,59,0,545807,82167,0.15054222463251662,0,12.0,0.03539040684700012,4.931940569967333e-05
2024-01-13,2024,59,23,545807,92436,0.16935656743134478,0,,,
2024-01-13,2024,59,24,545807,96876,0.17749131103118868,0,,,
2024-01-13,2024,59,25,545807,98872,0.1811482813521996,0,,,
2024-01-13,2024,59,26,545807,100550,0.18422262814511356,0,,,
2024-01-14,2024,60,0,545807,83582,0.15313471611760202,0,16.0,0.03479096293449402,3.466762761579366e-05
2024-01-14,2024,60,23,545807,91864,0.16830857794055407,0,,,
2024-01-14,2024,60,24,545807,92435,0.16935473528188535,0,,,
2024-01-14,2024,60,25,545807,96876,0.17749131103118868,0,,,
2024-01-14,2024,60,26,545807,98870,0.18114461705328075,0,,,
2024-01-15,2024,61,0,545807,83065,0.15218749484707964,0,0.0,0.2952598035335541,2.5412069048590403e-05
2024-01-15,2024,61,23,545807,93501,0.17130780660563166,0,,,
2024-01-15,2024,61,24,545807,91868,0.16831590653839176,0,,,
2024-01-15,2024,61,25,545807,92434,0.16935290313242593,0,,,
2024-01-15,2024,61,26,545807,96877,0.1774931431806481,0,,,
2024-01-16,2024,62,0,545807,83038,0.15213802681167518,0,27.0,0.009131789207458496,2.309468242024192e-05
2024-01-16,2024,62,23,545807,95893,0.17569030811257458,0,,,
2024-01-16,2024,62,24,545807,93503,0.1713114709045505,0,,,
2024-01-16,2024,62,25,545807,91865,0.1683104100900135,0,,,
2024-01-16,2024,62,26,545807,92436,0.16935656743134478,0,,,
2024-01-17,2024,63,0,545807,84488,0.15479464352784042,0,24.0,0.09364047646522522,3.229880672735297e-05
2024-01-17,2024,63,23,545807,91679,0.16796963029056058,0,,,
2024-01-17,2024,63,24,545807,95892,0.17568847596311515,0,,,
2024-01-17,2024,63,25,545807,93503,0.1713114709045505,0,,,
2024-01-17,2024,63,26,545807,91864,0.16830857794055407,0,,,
2024-01-18,2024,64,0,545807,85663,0.15694741914266397,0,14.0,0.07968494296073914,3.3397948519473264e-05
2024-01-18,2024,64,23,545807,87609,0.16051278199070368,0,,,
2024-01-18,2024,64,24,545807,91679,0.16796963029056058,0,,,
2024-01-18,2024,64,25,545807,95893,0.17569030811257458,0,,,
2024-01-18,2024,64,26,545807,93501,0.17130780660563166,0,,,
2024-01-19,2024,65,0,545807,84696,0.1551757306154007,0,1.0,0.16891689598560333,2.623556454537465e-05
2024-01-19,2024,65,23,545807,86789,0.15901041943397576,0,,,
2024-01-19,2024,65,24,545807,87611,0.16051644628962253,0,,,
2024-01-19,2024,65,25,545807,91679,0.16796963029056058,0,,,
2024-01-19,2024,65,26,545807,95892,0.17568847596311515,0,,,
2024-01-20,2024,66,0,545807,84366,0.15457112129379066,0,9.0,0.20956355333328247,3.2056571947752295e-05
2024-01-20,2024,66,23,545807,89434,0.16385645475415303,0,,,
2024-01-20,2024,66,24,545807,86790,0.15901225158343518,0,,,
2024-01-20,2024,66,25,545807,87609,0.16051278199070368,0,,,
2024-01-20,2024,66,26,545807,91678,0.16796779814110116,0,,,
2024-01-21,2024,67,0,545807,85253,0.1561962378643,0,30.0,0.02287226915359497,3.308518483276879e-05
2024-01-21,2024,67,23,545807,91617,0.16785603702407628,0,,,
2024-01-21,2024,67,24,545807,89435,0.16385828690361245,0,,,
2024-01-21,2024,67,25,545807,86789,0.15901041943397576,0,,,
2024-01-21,2024,67,26,545807,87609,0.16051278199070368,0,,,
2024-01-22,2024,68,0,545807,86462,0.158411306560744,0,0.0,0.081126868724823,2.473971175649698e-05
2024-01-22,2024,68,23,545807,92359,0.1692154919229691,0,,,
2024-01-22,2024,68,24,545807,91617,0.16785603702407628,0,,,
2024-01-22,2024,68,25,545807,89434,0.16385645475415303,0,,,
2024-01-22,2024,68,26,545807,86790,0.15901225158343518,0,,,
2024-01-23,2024,69,0,545807,87097,0.15957472146747842,0,27.0,0.2051006555557251,2.8520620634847996e-05
2024-01-23,2024,69,23,545807,91794,0.16818032747839437,0,,,
2024-01-23,2024,69,24,545807,92359,0.1692154919229691,0,,,
2024-01-23,2024,69,25,545807,91617,0.16785603702407628,0,,,
2024-01-23,2024,69,26,545807,89435,0.16385828690361245,0,,,
2024-01-24,2024,70,0,545807,87527,0.1603625457350309,0,0.0,0.33750326186418533,1.8340763363151957e-05
2024-01-24,2024,70,23,545807,91762,0.1681216986956928,0,,,
2024-01-24,2024,70,24,545807,91794,0.16818032747839437,0,,,
2024-01-24,2024,70,25,545807,92361,0.16921915622188796,0,,,
2024-01-24,2024,70,26,545807,91617,0.16785603702407628,0,,,
2024-01-25,2024,71,0,545807,88852,0.16279014376876808,0,33.0,0.04396351333707571,3.0752725347023784e-05
2024-01-25,2024,71,23,545807,92792,0.17000881263889983,0,,,
2024-01-25,2024,71,24,545807,91761,0.16811986654623337,0,,,
2024-01-25,2024,71,25,545807,91797,0.16818582392677264,0,,,
2024-01-25,2024,71,26,545807,92361,0.16921915622188796,0,,,
2024-01-26,2024,72,0,545807,88910,0.16289640843741468,0,6.0,0.10695753991603851,3.818073172682443e-05
2024-01-26,2024,72,23,545807,93406,0.17113375240698636,0,,,
2024-01-26,2024,72,24,545807,92790,0.17000514833998098,0,,,
2024-01-26,2024,72,25,545807,91763,0.16812353084515222,0,,,
2024-01-26,2024,72,26,545807,91794,0.16818032747839437,0,,,
2024-01-27,2024,73,0,545807,85934,0.15744393164616796,0,14.0,0.07228424035201897,3.254983433865275e-05
2024-01-27,2024,73,23,545807,93742,0.17174935462535293,0,,,
2024-01-27,2024,73,24,545807,93408,0.1711374167059052,0,,,
2024-01-27,2024,73,25,545807,92791,0.1700069804894404,0,,,
2024-01-27,2024,73,26,545807,91763,0.16812353084515222,0,,,
2024-01-28,2024,74,0,545807,87150,0.15967182538882793,0,6.0,0.05279505252838135,2.738408422053883e-05
2024-01-28,2024,74,23,545807,92757,0.16994468740781998,0,,,
2024-01-28,2024,74,24,545807,93741,0.1717475224758935,0,,,
2024-01-28,2024,74,25,545807,93407,0.17113558455644579,0,,,
2024-01-28,2024,74,26,545807,92791,0.1700069804894404,0,,,
2024-01-29,2024,75,0,545807,84373,0.15458394634000663,0,13.0,0.12845949828624725,2.1038534847899647e-05
2024-01-29,2024,75,23,545807,89906,0.1647212292990013,0,,,
2024-01-29,2024,75,24,545807,92758,0.1699465195572794,0,,,
2024-01-29,2024,75,25,545807,93742,0.17174935462535293,0,,,
2024-01-29,2024,75,26,545807,93409,0.17113924885536463,0,,,
2024-01-30,2024,76,0,545807,86612,0.15868612897965764,0,13.0,0.005419552326202393,1.805686227829501e-05
2024-01-30,2024,76,23,545807,83114,0.15227727017059145,0,,,
2024-01-30,2024,76,24,545807,89905,0.16471939714954187,0,,,
2024-01-30,2024,76,25,545807,92758,0.1699465195572794,0,,,
2024-01-30,2024,76,26,545807,93744,0.17175301892427178,0,,,
2024-01-31,2024,77,0,545807,83296,0.15261072137220666,0,6.0,0.17078159004449844,2.395981425668129e-05
2024-01-31,2024,77,23,545807,81043,0.1484828886401237,0,,,
2024-01-31,2024,77,24,545807,83115,0.15227910232005087,0,,,
2024-01-31,2024,77,25,545807,89904,0.16471756500008244,0,,,
2024-01-31,2024,77,26,545807,92761,0.16995201600565768,0,,,
2024-02-01,2024,78,0,545807,84043,0.1539793370183966,0,28.0,0.010822057723999023,2.4006411968436903e-05
2024-02-01,2024,78,23,545807,78526,0.14387136845075274,0,,,
2024-02-01,2024,78,24,545807,81045,0.14848655293904256,0,,,
2024-02-01,2024,78,25,545807,83118,0.15228459876842915,0,,,
2024-02-01,2024,78,26,545807,89904,0.16471756500008244,0,,,
2024-02-02,2024,79,0,545807,86093,0.15773524341021644,0,1.0,0.055805861949920654,2.0391118503241618e-05
2024-02-02,2024,79,23,545807,76843,0.14078786091054163,0,,,
2024-02-02,2024,79,24,545807,78528,0.1438750327496716,0,,,
2024-02-02,2024,79,25,545807,81045,0.14848655293904256,0,,,
2024-02-02,2024,79,26,545807,83115,0.15227910232005087,0,,,
2024-02-03,2024,80,0,545807,88870,0.1628231224590377,0,0.0,0.014496326446533203,1.6916842533224586e-05
2024-02-03,2024,80,23,545807,77998,0.1429039935361767,0,,,
2024-02-03,2024,80,24,545807,76843,0.14078786091054163,0,,,
2024-02-03,2024,80,25,545807,78526,0.14387136845075274,0,,,
2024-02-03,2024,80,26,545807,81043,0.1484828886401237,0,,,
2024-02-04,2024,81,0,545807,88834,0.16275716507849844,0,15.0,0.11708399653434753,2.4004484500178234e-05
2024-02-04,2024,81,23,545807,80803,0.14804317276986187,0,,,
2024-02-04,2024,81,24,545807,77999,0.14290582568563615,0,,,
2024-02-04,2024,81,25,545807,76843,0.14078786091054163,0,,,
2024-02-04,2024,81,26,545807,78528,0.1438750327496716,0,,,
2024-02-05,2024,82,0,545807,88018,0.16126213111960822,0,1.0,0.2521488070487976,3.7156195451121746e-05
2024-02-05,2024,82,23,545807,82167,0.15054222463251662,0,,,
2024-02-05,2024,82,24,545807,80800,0.1480376763214836,0,,,
2024-02-05,2024,82,25,545807,78000,0.14290765783509557,0,,,
2024-02-05,2024,82,26,545807,76845,0.14079152520946048,0,,,
2024-02-06,2024,83,0,545807,86731,0.15890415476532913,0,0.0,0.17866214364767075,2.9852333949255847e-05
2024-02-06,2024,83,23,545807,83582,0.15313471611760202,0,,,
2024-02-06,2024,83,24,545807,82169,0.15054588893143547,0,,,
2024-02-06,2024,83,25,545807,80799,0.14803584417202417,0,,,
2024-02-06,2024,83,26,545807,78000,0.14290765783509557,0,,,
2024-02-07,2024,84,0,545807,87569,0.1604394960123267,0,13.0,0.15931791067123413,1.8082811860600588e-05
2024-02-07,2024,84,23,545807,83064,0.1521856626976202,0,,,
2024-02-07,2024,84,24,545807,83582,0.15313471611760202,0,,,
2024-02-07,2024,84,25,545807,82167,0.15054222463251662,0,,,
2024-02-07,2024,84,26,545807,80802,0.14804134062040245,0,,,
2024-02-08,2024,85,0,545807,86383,0.15826656675344947,0,14.0,0.004651486873626709,2.2713416518119658e-05
2024-02-08,2024,85,23,545807,83036,0.15213436251275633,0,,,
2024-02-08,2024,85,24,545807,83064,0.1521856626976202,0,,,
2024-02-08,2024,85,25,545807,83582,0.15313471611760202,0,,,
2024-02-08,2024,85,26,545807,82167,0.15054222463251662,0,,,
2024-02-09,2024,86,0,545807,85277,0.1562402094513262,0,14.0,0.0188177227973938,1.4663491003141874e-05
2024-02-09,2024,86,23,545807,84489,0.15479647567729984,0,,,
2024-02-09,2024,86,24,545807,83036,0.15213436251275633,0,,,
2024-02-09,2024,86,25,545807,83064,0.1521856626976202,0,,,
2024-02-09,2024,86,26,545807,83583,0.15313654826706144,0,,,
2024-02-10,2024,87,0,545807,83109,0.1522681094232943,0,5.0,0.08192905783653259,1.3921021625995199e-05
